"Integer Number","Número Inteiro"
"Invalid EAV attribute.","Atributo EAV inválido."
"Invalid alias, already exists in joint attributes","Alias inválido, já existe nos atributos de união"
"Invalid attribute name: %s","Nome de atributo inválido: %s"
"Invalid attribute requested: %s","Atributo inválido solicitado: %s"
"Invalid attribute type","Tipo de atributo inválido"
"Invalid character encountered in increment ID: %s","Caractere inválido encontrado no ID de incremento: %s"
"Invalid date","Data inválida"
"Invalid default date","Data padrão inválida"
"Invalid default decimal value","Valor decimal padrão inválido"
"Invalid entity specified","Entidade inválida especificada"
"Invalid entity supplied.","Entidade inválida fornecida."
"Invalid entity supplied: %s","Entidade inválida fornecida: %s"
"Invalid entity type","Tipo de entidade inválida"
"Invalid entity_id, skipping the record.","entity_id inválido, ignorando o registro."
"Invalid entity_type specified: %s","entity_type inválido especificado: %s"
"Invalid foreign key","Chave estrangeira inválida"
"Invalid form type.","Tipo de formulário inválido."
"Invalid joint fields","Campos de união inválidos"
"Invalid store specified","Loja inválida especificada"
"Invalid type given. String expected","Tipo inválido especificado. Tipo String esperado"
"Joined field with this alias is already declared","Campo de união com esse alias já especificado"
"Joint field or attribute expression with this alias is already declared","Campo de união ou expressão de atributo com esse alias já especificado"
"Letters","Letras"
"Letters (a-z, A-Z) or Numbers (0-9)","Letras (a-z, A-Z) ou Números (0-9)"
"Loaded %d records","%d registros carregados"
"Maximum length of attribute code must be less then %s symbols","O comprimento máximo do código do atributo deve ser menor que %s"
"Multiple Select","Seleção Múltipla"
"No","Não"
"No options found in config node %s","Nenhuma opção encontrada no nó de configuração %s"
"None","Nenhum"
"Not shared with other products","Não compartilhado com outros produtos"
"Problem loading the collection, aborting. Error: %s","Problema ao carregar a coleção, abortando. Erro: %s"
"Problem saving the collection, aborting. Error: %s","Problema ao salvar a coleção, abortando. Erro: %s"
"Required","Obrigatório"
"Saved %d record(s).","%d registro(s) salvo(s)."
"Source model ""%s"" not found for attribute ""%s""","Source model ""%s"" não encontrado para o atributo ""%s"""
"System","Sistema"
"Text Area","área de Texto"
"Text Field","Campo de Texto"
"The attribute code \'%s\' is reserved by system. Please try another attribute code","O código de atributo \'%s\' é reservado para o sistema. Por favor utilize outro código"
"The value of attribute ""%s"" must be unique","O valor ""%s"" do atributo deve ser único"
"The value of attribute ""%s"" must be unique.","O valor ""%s"" do atributo deve ser único."
"This attribute is used in configurable products","Esse atributo é usado em produtos configuráveis"
"URL","URL"
"Unique Value","Valor Único"
"Unique Value (not shared with other products)","Valor Único (não pode ser compartilhado com outros produtos)"
"Unknown parameter","Parâmetro desconhecido"
"Values Required","Valores Obrigatórios"
"Wrong attribute group ID","ID de grupo do atributo inválido"
"Wrong attribute set ID","ID de conjunto de atributo inválido"
"Wrong entity ID","ID de entidade inválido"
"Wrong type definition for %s","Tipo de definição inválido para o item %s"
"Yes","Sim"
"Yes/No","Sim/Não"
