"Credit Memo #%1$s | %3$s | %2$s (%4$s)","Notá de Crédito #%1$s | %3$s | %2$s (%4$s)"
"Credit Memo Comment Email Sender","Remetente do Email de Comentários da Nota de Crédito"
"Credit Memo Comment Email Template","Template do Email de Comentários da Nota de Crédito"
"Credit Memo Comment Email Template for Guest","Template de Email de Comentários da Nota de Crédito para Visitantes"
"Credit Memo Comments","Comentários da Nota de Crédito"
"Credit Memo Email Sender","Remetente do Email de Nota de Crédito"
"Credit Memo Email Template","Template do Email de Nota de Crédito"
"Credit Memo Email Template for Guest","Template do Email de Nota de Crédito para Visitantes"
"Credit Memo Update","Atualização de Nota de Crédito"
"Credit Memo Update for Guest","Atualização de Nota de Crédito para Visitantes"
"Credit Memos","Notas de Crédito"
"Credit memo has been created automatically","Uma Nota de Crédito foi criada automaticamente"
"Creditmemo","Nota de Crédito"
"Custom Price","Preço Customizado"
"Custom Value","Valor Customizado"
"Customer","Cliente"
"Customer Can Define Start Date","Cliente Pode Definir a Data de Início"
"Customer Email","Email do Cliente"
"Customer Group","Grupo do Cliente"
"Customer Last Name","Sobrenome do Cliente"
"Customer My Account Order Creditmemo View","View de Nota de Crédito na área de Minha Conta de Cliente"
"Customer My Account Order History","Histórico de Pedidos da Minha Conta de Cliente"
"Customer My Account Order Invoice View","View de Fatura de Pedido da Minha Conta de Cliente"
"Customer My Account Order Shipment View","View de Remessa de Pedido da Minha Conta de Cliente"
"Customer My Account Order View","View de Pedido da Minha Conta de Cliente"
"Customer Name","Nome do Cliente"
"Customer\'s Current Activities","Atividades Atuais do Cliente"
"Customs Value","Valor Alfandegário"
"Date","Data"
"Date Shipped","Data de Envio"
"Default Status","Status Padrão"
"Default Template","Template Padrão"
"Default logo, will be used in PDF and HTML documents.<br />(jpeg, tiff, png)","Logo padrão, será usado em todos os documentos PDF e HTML.<br />(jpeg, tiff, png)"
"Delete","Deletar"
"Delete Package","Deletar Pacote"
"Denied the payment online.","O pagamento foi negado de forma online."
"Deny Payment","Negar Pagamento"
"Description Message","Mensagem de Descrição"
"Discount","Desconto"
"Discount (%s)","Promoção (%s)"
"Discount Amount","Valor do Desconto"
"Display Order ID in Header","Exibir o ID do Pedido no Cabeçalho"
"Edit","Editar"
"Edit Order","Editar Pedido"
"Edit Order #%s","Editar Pedido #%s"
"Edit Order %s %s Address","Editar Endereço do pedido %s %s"
"Edit Order Status","Editar Status do Pedido"
"Email","Email"
"Email Address","Endereço de Email"
"Email Copy of Credit Memo","Enviar Cópia da Nota de Crédito por Email"
"Email Copy of Invoice","Enviar Cópia da Fatura por Email"
"Email Copy of Shipment","Enviar Cópia da Remessa por Email"
"Email Order Confirmation","Enviar Email de Confirmação de Pedido"
"Enable","Ativar"
"Enabled","Ativado"
"Enter the billing last name and email/ZIP as in the order billing address","Digite o sobrenome do nome de cobrança e o email/CEP exatamente como no endereço de cobrança do pedido"
"Entered data is incorrect. Please try again.","Os dados digitados são inválidos. Por favor tente novamente."
"Error to Show in Shopping Cart","Erro a Ser Exibido no Carrinho de Compras"
"Excel XML","Excel XML"
"Excl. Tax","Excl. Impostos"
"Expired","Vencido"
"Explanation","Explicação"
"Failed to cancel the billing agreement.","Falha ao cancelar o contrato de compra."
"Failed to create billing agreement for this order.","Falha ao criar contrato de compra para esse pedido."
"Failed to finish billing agreement wizard.","Falha ao finalizar o assistente de contrato de compra."
"Failed to send the order email.","Falha ao enviar o email do pedido."
"Failed to start billing agreement wizard.","Falha ao inciar o assistente de contrato de compra."
"Failed to update the payment.","Falha ao atualizar o pagamento."
"Failed to update the profile.","Falha ao atualizar o perfil."
"Failed to void the payment.","Falha ao anular o pagamento."
"Fetch","Buscar"
"File extension not known or unsupported type in the following shipment: %s","Extensão de arquivo de tipo desconhecido ou não suportada para a seguinte remessa: %s"
"Find Order By:","Buscar Pedido Por:"
"First Name","Nome"
"From","De"
"From Name","De (Nome)"
"From:","De:"
"G.T. (Base)","Total (Base)"
"G.T. (Purchased)","Total (Comprado)"
"General Information","Informações Gerais"
"Get Payment Update","Buscar Atualizações do Pagamento"
"Get Update","Buscar Atualizações"
"Get shipping methods and rates","Buscar métodos de envio e tarifas"
"Gift Message","Mensagem de Presente"
"Gift Message for This Order","Mensagem de Presente para Esse Pedido"
"Gift Message for the Entire Order","Mensagem de Presente para Todo o Pedido"
"Gift Message for this Order","Mensagem de Presente para esse Pedido"
"Gift Options","Opções de Presente"
"Girth","Perímetro"
"Grand Total","Total"
"Grand Total to be Charged","Total a Ser Cobrado"
"Guest","Visitante"
"Height","Altura"
"Hold","Espera"
"Hold action is not available.","Ação de espera não disponível."
"Hold order","Colocar pedido em espera"
"ID","ID"
"ID #","ID #"
"IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %s. Transaction ID: ""%s""","IPN ""Reembolsado"". Reembolso realizado pelo comerciante. Notificação registrada sobre reembolso no valor de %s. ID da Transação: ""%s"""
"If empty, the default description above will be used.","Se deixado vazio, a descrição padrão acima será usada."
"If empty, the default error above will be used.","Se deixado vazio, o erro padrão acima será usado."
"If the invoice was created offline, try creating an offline creditmemo.","Se a fatura foi criada em modo offline, tente criar uma nota de crédito de modo offline."
"Incl. Tax","Incl. Impostos"
"Information","Informação"
"Initial Fee","Taxa Inicial"
"Initial Fees","Taxas Iniciais"
"Initial period payment","Pérido inicial de pagamento"
"Insufficient information to create shipping label(s). Please verify your Store Information and Shipping Settings.","Informações insuficientes para criar a(s) etiqueta(s) de envio. Por favor verifique as Informações de sua loja e as Configurações de Envio."
"Invalid block: %s.","Bloco inválido: %s."
"Invalid carrier specified.","Transportadora inválida especificada."
"Invalid draw line data. Please define ""lines"" array.","Dados de desenho de linha inválidos. Por favor defina o array ""lines""."
"Invalid entity model","Model de entidade inválido"
"Invalid item option format.","Formato inválido de opção de item."
"Invalid qty to invoice item ""%s""","Quantidade inválida para faturar o item ""%s"""
"Invalid qty to refund item ""%s""","Quantidade inválida para reembolsar o item ""%s"""
"Invalid qty to ship for item ""%s""","Quantidade inválida para enviar o item ""%s"""
"Invalid renderer model","Model de renderização inválido"
"Invalid request for adding product to quote.","Solicitação inválida de adição de produto ao quote."
"Invoice","Fatura"
"Invoice #","Fatura #"
"Invoice # ","Fatura # "
"Invoice #%1$s | %2$s | %4$s (%3$s)","Fatura #%1$s | %2$s | %4$s (%3$s)"
"Invoice #%s","Fatura #%s"
"Invoice Comment Email Sender","Remetente do Email de Comentários da Fatura"
"Invoice Comment Email Template","Template do Email de Comentários da Fatura"
"Invoice Comment Email Template for Guest","Template do Email de Comentários da Fatura para Visitantes"
"Invoice Comments","Comentários da Fatura"
"Invoice Date","Data da Fatura"
"Invoice Email Sender","Remente do Email da Fatura"
"Invoice Email Template","Template do Email da Fatura"
"Invoice Email Template for Guest","Template do Email da Fatura para Visitantes"
"Invoice Update","Atualização de Fatura"
"Invoice Update for Guest","Atualização de Fatura para Visitantes"
"Invoice and Packing Slip Design","Design da Fatura e do Guia de Remessa"
"Invoice and Ship","Fatura e Envio"
"Invoice canceling problem.","Problema ao cancelar a fatura."
"Invoice cannot be canceled.","A fatura não pode ser cancelada."
"Invoice cannot be captured.","A fatura não pode ser capturada."
"Invoice cannot be voided.","A fatura não pode ser anulada."
"Invoice capturing problem.","Problema ao capturar a fatura."
"Invoice void problem","Problema ao anular a fatura"
"Invoice will be created without communication with payment gateway.","A fatura será criada sem que nenhuma comunicação seja realizada com o gateway de pagamento."
"Invoiced","Faturado"
"Invoices","Faturas"
"Is Closed","Está Fechado"
"Item","Item"
"Item Status","Status do Item"
"Item object is not specified.","O objeto do Item não foi especificado."
"Item options declaration error.","Erro na declaração das opções do item."
"Item ordered qty","Qtd de itens pedidos"
"Item qty declaration error.","Erro na declaração da qtd de itens."
"Items","Itens"
"Items Invoiced","Itens Fatuados"
"Items Ordered","Itens Comprados"
"Items Refunded","Itens Reembolsados"
"Items Shipped","Itens Enviados"
"Items in the Package","Itens no Pacote"
"Items maximum quantity or price do not allow checkout.","O preço ou a quantidade máxima do item não estão permitindo o checkout."
"Items options declaration error.","Erro na declaração das opções dos itens."
"Items to Refund","Itens a serem Reembolsados"
"Items to Ship","Itens a serem Enviados"
"Key","Chave"
"Last Name","Sobrenome"
"Last Ordered Items","Últimos Itens Pedidos"
"Last status can\'t be unassigned from state.","O último status não pode ser desasociado."
"Length","Comprimento"
"Link to the New Order","Link para o Novo Pedido"
"Link to the Previous Order","Link para o Pedido Anterior"
"Logo for HTML Print View","Logo para a View de Impressão HTML"
"Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)","Logo apenas para documentos HTML. Se deixado vazio, o padrão será usado.<br />(jpeg, gif, png)"
"Logo for PDF Print-outs (200x50)","Logo para impressos em PDF (200x50)"
"Make Check payable to:","Cheque nominmal para:"
"Manage","Gerenciar"
"Maximum shipping amount allowed to refund is: %s","O valor máximo de frete reembolsável é: %s"
"Message","Mensagem"
"Message:","Mensagem:"
"Minimum Amount","Valor Mínimo"
"Minimum Order Amount","Valor Mínimo de Pedido"
"Mixed","Misto"
"Move to Shopping Cart","Mover para o Carrinho de Compras"
"Move to Wishlist","Mover para a Lista de Desejos"
"Multi-address Description Message","Mensagem de Descrição de Multi-endereços"
"Multi-address Error to Show in Shopping Cart","Erro de multi-endereço a ser Exibido no Carrinho de Compras"
"My Orders","Meus Pedidos"
"My Orders - Details","Meus Pedidos - Detalhes"
"N/A","N/D"
"Name","Nome"
"New","Novo"
"New Billing Agreement","Novo Contrato de Compra"
"New Credit Memo","Nova Nota de Crédito"
"New Credit Memo for Guest","Nova Nota de Crédito para Visitante"
"New Invoice","Nova Fatura"
"New Invoice and Shipment for Order #%s","Nova Fatura e Remessa para o Pedido #%s"
"New Invoice for Guest","Nova Fatura para Visitante"
"New Invoice for Order #%s","Nova Fatura para o Pedido #%s"
"New Order","Novo Pedido"
"New Order Confirmation Email Sender","Remetente do Email de Confirmação de Novo Pedido"
"New Order Confirmation Template","Template de Confirmação de Novo Pedido"
"New Order Confirmation Template for Guest","Template de Confirmação de Novo Pedido para Visitantes"
"New Order RSS","RSS de Novo Pedido"
"New Order Status","Status de Novo Pedido"
"New Order for Guest","Novo Pedido para Visitante"
"New Shipment","Nova Remessa"
"New Shipment for Guest","Nova Remessa para Visitante"
"New Shipment for Order #%s","Nova Remessa para o Pedido #%s"
"Newsletter Subscription","Assinatura de Newsletter"
"No","Não"
"No Items","Nenhum Item"
"No Items To Refund","Nenhum Item para Reembolsar"
"No Payment Methods","Nenhum Método de Pagamento"
"No detail for number ""%s""","Nenhum detalhe para o número ""%s"""
"No information available.","Nenhuma informação disponível."
"No items","Nenhum Item"
"No order(s) were put on hold.","Nenhum pedido foi colocado em espera."
"No order(s) were released from holding status.","Nenhum pedido foi retirado do estado de espera."
"No ordered items","Nenhum item comprado"
"No shipping information available","Nenhuma informação de envio disponível"
"Nominal Items","Itens Nominais"
"Nominal item can be purchased standalone only. To proceed please remove other items from the quote.","Itens nominais só podem ser comprados sozinhos. Para continuar, por favor remova todos os outros itens do seu quote."
"Nominal order registered.","Pedido nominal registrado."
"Not Capture","Não Capturado"
"Not Initialized","Não Inicializado"
"Not Notified","Não Notificado"
"Not enough valid data to save the parent transaction ID.","Dados válidos insuficientes para salvar o ID da transação pai."
"Notification Not Applicable","Notificação Não Aplicável"
"Notified","Notificado"
"Notify Customer by Email","Notificar Cliente por email"
"Number","Número"
"Number of Invoiced Orders","Número de Pedidos Faturados"
"Number of Orders","Número de Pedidos"
"Number of Refunded Orders","Número de Pedidos Reembolsados"
"OK","OK"
"Offline Refunded","Reembolsado em modo Offline"
"On Hold","Em Espera"
"Online Refunded","Reembolsado em modo Online"
"Order","Pedido"
"Order #","Pedido #"
"Order # ","Pedido # "
"Order # %s","Pedido # %s"
"Order # %s %s | %s","Pedido # %s %s | %s"
"Order #%s","Pedido #%s"
"Order #%s - %s","Pedido #%s - %s"
"Order API","API de Pedidos"
"Order Address Information","Informações de Endereço do Pedido"
"Order Comment","Comentário do Pedido"
"Order Comment Email Sender","Remetente do Email de Comentário do Pedido"
"Order Comment Email Template","Template do Email de Comentário do Pedido"
"Order Comment Email Template for Guest","Template de Email de Comentário de Pedido para Visitante"
"Order Comments","Comentários do Pedido"
"Order Credit Memos","Notas de Crédito do pedido"
"Order Currency:","Moeda do Pedido:"
"Order Date","Data do Pedido"
"Order Date (%s)","Data do Pedido (%s)"
"Order Date: ","Data do Pedido: "
"Order Date: %s","Data do Pedido: %s"
"Order Details","Detalhes do Pedido"
"Order Grand Total","Total do Pedido"
"Order History","Histórico do Pedido"
"Order History Info","Info de Histórico do Pedido"
"Order ID","ID do Pedido"
"Order Information","Informações do Pedido"
"Order Invoices","Faturas do Pedido"
"Order Shipments","Remessas do Pedido"
"Order State","Estado do Pedido"
"Order Status","Status do Pedido"
"Order Status Information","Informações de Status do Pedido"
"Order Statuses","Status do Pedido"
"Order Subtotal","Subtotal do Pedido"
"Order Taxes Report Grouped by Tax Rates","Relatório de Impostos do Pedido Agrupado por Taxa de Imposto"
"Order Total","Total do Pedido"
"Order Totals","Totais do Pedido"
"Order Update","Atualização do Pedido"
"Order Update for Guest","Atualização do Pedido para Visitante"
"Order View","View do Pedido"
"Order does not allow to be canceled.","O pedido não permite cancelamento."
"Order invoice","Fatura do pedido"
"Order is suspended as its capture amount %s is suspected to be fraudulent.","O pedido foi suspenso pois o valor capturado de %s possui suspeitas de fraude."
"Order object is not specified.","Objeto do pedido não foi especificado."
"Order saving error: %s","Erro ao salvar o pedido: %s"
"Order shipments","Remessas do pedido"
"Order status does not exist.","O status do pedido não existe."
"Order status with the same status code already exist.","Já existe um status do pedido com o mesmo código."
"Order was placed using %s","O pedido foi realizado usando %s"
"Ordered","Comprado"
"Ordered amount of %s.","Quantia de %s comprado."
"Ordering amount of %s is pending approval on gateway.","Uma quantia comprada de %s está aguardando aprovação no gateway."
"Orders","Pedidos"
"Orders and Returns","Pedidos e Devoluções"
"Orders and Returns Search Form","Formulário de Pesquisa de Pedidos e Devoluções"
"Original Price","Preço Original"
"Original order item that recurring payment profile correspondss to.","Item original do pedido a qual o perfil de pagamento recorrente corresponde."
"PDF Credit Memos","Notas de Crédito em PDF"
"PDF Invoices","Faturas em PDF"
"PDF Packingslips","Guais de Remessa em PDF"
"PDF Print-outs","Impressos em PDF"
"PDF object is not specified.","O objeto PDF não foi especificado."
"PDF page object is not specified.","O objeto de página PDF não foi especificado."
"PDF total model should extend Mage_Sales_Model_Order_Pdf_Total_Default","O model de total PDF deve extender o model Mage_Sales_Model_Order_Pdf_Total_Default"
"Package","Pacote"
"Packages","Pacotes"
"Packingslip # ","Guia de Remessa # "
"Paid","Pago"
"Paid Amount","Quantia Paga"
"Parent Transaction ID","ID da Transação Pai"
"Parent transaction ID must have a transaction ID.","O ID de transação pai deve ter um ID de transação."
"Partial","Parcial"
"Payment Failed","Falha no Pagamento"
"Payment Information","Informações de Pagamento"
"Payment Method","Método de Pagamento"
"Payment Method Name","Nome do Método de Pagamento"
"Payment Method:","Método de Pagamento:"
"Payment Review","Revisão do Pagamento"
"Payment disallow storing objects.","O Pagamento impede o armazenamento de objetos."
"Payment transactions disallow storing objects.","Transações de pagamento impedem o armazenamento de objetos."
"Payment type","Tipo de pagamento"
"Payment update has been made.","A atualização de pagamento foi realizada com sucesso."
"Pending","Pendente"
"Pending Payment","Pagamento Pendente"
"Period","Período"
"Place Order Using Billing Agreements","Realizar Pedido Usando um Contrato de Compra"
"Placed from IP","Realizada a partir do IP"
"Please Select Products to Add","Por Favor Selecione os Produtos a Serem Adicionados"
"Please Select a Customer","Por favor Selecione um Cliente"
"Please Select a Store","Por favor Selecione uma Loja"
"Please define PDF object before using.","Por favor defina o objeto de PDF antes de usa-lo."
"Please enter positive number in this field.","Por favor digite um número positivo nesse campo."
"Please specify a valid grid column alias name that exists in grid table.","Por favor especifique um alias válido de coluna do grid que exista na tabela do grid."
"Price","Preço"
"Print","Imprimir"
"Print All","Imprimir Todos"
"Print All Invoices","Imprimir Todas as Faturas"
"Print All Refunds","Imprimir Todos os Reembolsos"
"Print All Shipments","Imprimir Todas as Remessas"
"Print Credit Memos","Imprimir Notas de Crédito"
"Print Invoice","Imprimir Fatura"
"Print Invoices","Imprimir Faturas"
"Print Order","Imprimir Pedido"
"Print Order # %s","Imprimir Pedido # %s"
"Print Packingslips","Imprimir Guia de Remessa"
"Print Refund","Imprimir Reembolso"
"Print Shipment","Imprimir Remessa"
"Print Shipping Label","Imprimir Etiqueta de Envio"
"Print Shipping Labels","Imprimir Etiquetas de Envio"
"Processing","Processando"
"Product","Produto"
"Product Name","Nome do Produto"
"Products","Produtos"
"Products Bestsellers Report","Relatório de Produtos Mais Vendidos"
"Products in Comparison List","Produtos na Lista de Comparação"
"Products should be added to package(s)","Produtos devem ser adicionados ao(s) pacote(s)"
"Profile #%s","Perfil #%s"
"Profile Information","Informações do Perfil"
"Profile State","Estado do Perfil"
"Profit","Lucro"
"Promotion Coupons Usage Report","Relatório de Uso de Cupons Promocionais"
"Proper payment object must be set.","Um objeto correto de pagamento deve ser setado."
"Purchase Order Number:","Número da Ordem de Compra:"
"Purchased From","Comprado De"
"Purchased From (Store)","Comprado De (Loja)"
"Purchased Item","Item Comprado"
"Purchased On","Comprado Em"
"Qty","Qtd"
"Qty Invoiced","Qtd Faturada"
"Qty Ordered","Qtd Comprada"
"Qty Shipped","Qtd Enviada"
"Qty To Add","Qtd a Ser Adicionada"
"Qty to Add","Qtd a ser Adicionada"
"Qty to Invoice","Qtd a ser Faturada"
"Qty to Refund","Qtd a ser Reembolsada"
"Qty to Ship","Qtd a ser Enviada"
"Quantity Ordered","Quantidade Comprada"
"Quote item id is not received.","O id do item do quote não foi recebido."
"Quote item is not loaded.","O item do quote não foi carregado."
"Rate","Taxa"
"Recent Orders","Pedidos Recentes"
"Recently Compared Products","Produtos Comparados Recentemente"
"Recently Viewed","Vistos Recentemente"
"Recently Viewed Products","Produtos Vistos Recentemente"
"Recurring Profile # %s","Perfil Recorrente # %s"
"Recurring Profile Initial Fee","Tarifa Inicial do Perfil Recorrente"
"Recurring Profiles","Cobranças Recorrentes"
"Recurring Profiles (beta)","Cobranças Recorrentes (beta)"
"Reference ID","ID de Referência"
"Reference ID:","Id de Referência:"
"Refresh","Atualizar"
"Refund","Reembolsar"
"Refund #","Reembolso #"
"Refund #%s","Reembolso #%s"
"Refund Amount","Quantia a Reembolsar"
"Refund Offline","Reembolso de modo Offline"
"Refund Shipping","Reembolsar Frete"
"Refund Shipping (Excl. Tax)","Reembolsar Frete (Excl. Impostos)"
"Refund Shipping (Incl. Tax)","Reembolsar Frete (Incl. Impostos)"
"Refund Totals","Totais de Reembolso"
"Refunded","Reembolsado"
"Refunded amount of %s offline.","Quantia de %s reembolsada de modo offline."
"Refunded amount of %s online.","Quantia de %s reembolsada de modo online."
"Refunds","Reembolsos"
"Registered a Void notification.","Registrou uma notificação nula."
"Registered notification about approved payment.","Notifcação registrada sobre um pagamento aprovado."
"Registered notification about captured amount of %s.","Notifcação registrada sobre uma quantia de %s capturada."
"Registered notification about denied payment.","Notifcação registrada sobre um pagamento negado."
"Registered notification about refunded amount of %s.","Notifcação registrada sobre uma quantia de %s reembolsada."
"Registered update about approved payment.","Notifcação registrada sobre um pagamento aprovado."
"Registered update about denied payment.","Notifcação registrada sobre um pagamento negado."
"Regular Payment","Pagamento Normal"
"Related Orders","Pedidos Relacionados"
"Remove","Remover"
"Remove Coupon Code","Remover Cupom"
"Remove tracking number","Remover número de rastreio"
"Reorder","Recomprar"
"Retrieve invoice info","Trazer info da fatura"
"Retrieve invoice information","Trazer informações da fatura"
"Retrieve list of invoices by filters","Trazer lista de fatura por filtros"
"Retrieve list of orders by filters","Trazer lista de pedidos por filtros"
